beats,tempo,rmse,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,zero_crossing_rate,rolloff,spectral_centroid,spectral_bandwidth,chroma_stft,file
143.79814807412095,[143.5546875],0.15680957,-161.24913,129.78853,-29.479116,42.97712,-13.736622,29.423555,-2.287404,13.243715,-0.8498239,2.899715,2.6390522,-0.5224251,4.5917077,-0.95016485,6.2226753,-0.5627395,6.908014,-1.4965646,3.0181518,-0.85788447,0.06765003054817022,6176.897974508217,2872.3204209310447,3140.206455554192,0.55484176,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Remember/Jesus Elices_Maximizing the Audience_Electronica_Remember_2001.mp3
98.82080009088875,[99.38401442],0.1708383,-154.60811,130.4643,-21.073484,44.987587,-9.723671,31.782846,-5.8654175,22.823906,-6.0462976,11.328928,-2.8832753,7.329692,1.1462228,4.191123,2.1104171,-0.0066511384,5.611562,-2.6021,5.5670395,-4.798628,0.04420923806156267,6492.009886714565,2843.0894033887885,3564.006350917827,0.5810801,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Remember/Espada y Vidar_Sienteme_Electronica_Remember_2004.mp3
138.63212642877056,[139.67483108],0.17009546,-173.07143,92.14467,-21.946857,53.066364,-10.582471,22.25018,-6.6503153,17.299854,-5.1032596,12.309088,2.0396605,7.1237,4.132263,2.884903,4.984974,-2.4583423,1.6236246,-2.0435889,6.622779,0.38699794,0.09040148322311362,7371.53764974523,3729.972456486174,3459.5812751912476,0.5610283,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Remember/Fiocco_Afflitto_Electronica_Remember_1997.mp3
131.05532309111834,[135.99917763],0.13958769,-159.39,137.16098,-27.28033,51.710823,4.0615563,25.634274,-2.9170442,12.516522,3.2394316,5.4721527,-0.66108155,0.15419602,0.016029296,-1.765545,3.8145475,-0.84888834,3.1153922,1.2118467,2.4570792,-4.213824,0.05028134254459502,5474.4129173187675,2530.7503483196097,3007.5152323174952,0.4776097,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/4 Non Blondes_What's Up_Rock_Rock Baladas_1993.mp3
139.15566745403473,[139.67483108],0.2013046,-92.27714,141.15613,-53.141865,50.76395,-10.218509,27.763159,-1.6403697,14.094645,-2.6055422,11.060981,1.6832113,3.1690085,3.3229153,-1.3677979,3.2937417,-1.339143,2.8940108,-4.394212,3.263635,-4.7516055,0.07463989517573415,5932.321396707423,2920.493275165949,2982.9054574666766,0.48504698,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Aerosmith_Amazing_Rock_Rock Baladas_1993.mp3
116.00056759597082,[120.18531977],0.18340106,-112.2781,166.35373,-43.333527,39.60832,-11.875309,24.276058,-10.275614,8.301068,-6.3048663,9.33833,-0.09881357,0.88041276,0.29013872,0.6563072,2.3812697,-1.5875727,1.8640288,-1.3261309,3.1297987,-5.2817864,0.05856600256647301,4784.067696689609,2373.205908274087,2737.7807096762144,0.40262324,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Aerosmith_I Don't Want to Miss a Thing_Rock_Rock Baladas_1998.mp3
138.2960238760704,[139.67483108],0.04646358,-257.73123,166.54324,-51.817413,28.978092,-14.938506,3.2408173,-13.464575,3.6520853,1.8715924,-6.228509,1.95671,0.16645414,-0.62119013,-5.5867486,-1.1818236,-2.8909762,-0.21454093,-1.0421581,-0.6718121,-3.4327178,0.06276464940535183,4325.851912862364,2285.2244706372658,2444.7316259641366,0.3375652,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Air Supply_Making Love Out Of Nothing At All_Rock_Rock Baladas_1983.mp3
59.4700000622696,[68.90625],0.03322106,-338.26053,182.59718,-40.107906,32.252857,-0.0823042,6.851692,7.9685054,-0.10555072,6.858437,-3.2872066,-5.0748305,1.6450163,-0.93900084,-5.095424,-0.8386834,-4.410391,-3.2601776,-3.4698818,-2.5389094,-4.692118,0.048059717465753424,3326.2261100949563,1727.1962129677295,1905.3348600100157,0.3677135,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Alias_More Than Words Can Say_Rock_Rock Baladas_1990.mp3
95.03102765200518,[95.703125],0.1421651,-115.13778,138.83794,-40.11286,48.4576,-25.497337,25.859915,-16.244871,14.540206,-4.487751,5.8351245,-3.658613,4.322412,-3.8614826,-3.4996917,3.3676467,-1.806289,4.4106364,-4.378041,4.557157,-3.620886,0.07570570119398244,6979.709487883316,3204.808152309913,3392.6832046217132,0.4107767,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Berlin_Take My Breath Away_Rock_Rock Baladas_1986.mp3
138.39672567467196,[148.02631579],0.2206006,-99.5501,165.57602,-66.69301,45.034344,-10.6096325,14.977089,4.524758,-3.5218863,12.708838,-0.4980263,3.4762583,4.6914196,2.1927462,6.7804375,-8.026977,6.587652,-6.3671703,5.902663,-2.5825713,-1.3394411,0.07176112966337078,5502.767848853403,2722.813195829365,2722.7046241185576,0.42615786,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Bon Jovi_I'll Be There For You_Rock_Rock Baladas_1988.mp3
119.81525086035138,[126.04801829],0.052076846,-276.38657,167.06197,-47.864338,62.701298,3.1123917,-4.3863244,8.548928,-6.307182,17.850113,-5.3626585,4.13185,8.500421,-1.0563831,9.587378,-1.0158193,-0.7291396,-3.6615782,-3.3750978,-3.762999,-5.5503154,0.0568909672501132,4255.648322974445,2021.0552628170014,2155.3531632520553,0.4058462,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Boston_Amanda_Rock_Rock Baladas_1986.mp3
68.21444838701458,[84.72079918],0.08154061,-209.02275,134.45981,-47.87941,24.415459,-20.592516,10.616321,-9.866589,1.3337634,-5.699559,-2.9152453,-3.4037378,-3.120688,-2.8860402,-9.262028,-3.8425412,-7.542491,-3.3779032,-7.1297903,-5.1809707,-8.622401,0.06726434401754319,4967.3982051912935,2513.259437469389,2580.3652018542284,0.3422195,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Bryan Adams_Straight From The Heart_Rock_Rock Baladas_1983.mp3
93.15598158117591,[93.96306818],0.12393512,-204.37344,155.11903,-28.15691,66.66331,0.14451331,3.977501,14.36021,-7.2204514,21.131561,-10.050751,0.055798307,7.9835386,-13.296794,3.9443643,-3.7400312,-1.8321127,-0.29165018,-7.8278613,1.254062,-3.8061,0.04477786850541342,4516.985622150585,1974.034138613244,2346.2258984565688,0.36638442,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Captain and Tennille_Do that to me one more time_Rock_Rock Baladas_1979.mp3
89.84095382963494,[93.96306818],0.076172516,-227.62994,146.4978,-10.270205,40.698765,-12.994845,22.20842,-4.564873,17.155325,-10.332839,5.8820887,1.6721275,-1.0206473,5.349275,-1.5834585,8.202274,-1.9374267,3.9191074,-2.8013456,-2.2107642,-6.1841054,0.04309988867816606,5561.682104565833,2411.435033901889,3220.410879819857,0.4333915,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Crowded House_Weather With You_Rock_Rock Baladas_1992.mp3
127.1151614404973,[127.84090909],0.15580317,-202.60995,173.7944,-40.051197,46.730106,11.599737,11.237407,12.36047,8.699592,7.1249437,-4.853182,8.160986,3.222043,2.2211206,-0.20446308,-2.946835,1.5808669,-2.5933928,0.20103385,-0.6096561,-3.2697022,0.040416790931788064,3703.6925632938623,1829.1326300462197,2142.6249039932886,0.47796878,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Deep Purple_Child in Time_Rock_Rock Baladas_1968.mp3
131.42660042670897,[135.99917763],0.11916222,-151.29633,149.95154,-35.165928,42.199673,-19.466484,25.64563,-23.061747,14.516746,-6.3797207,6.3916764,-2.461903,-1.2917906,3.6086514,-6.883329,4.04345,-9.889835,2.4964614,-9.138331,3.9792156,-7.501966,0.06589041276024915,6014.728096505934,2805.096630761882,3240.4421986822617,0.36859578,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Europe_Carrie_Rock_Rock Baladas_1986.mp3
78.3843399510049,[81.52173913],0.15354578,-164.49835,175.76982,-35.86226,53.21355,-11.273027,19.649302,-0.18567017,-3.0071583,3.922231,-5.378531,2.4103696,-8.928349,2.4423044,-7.74376,0.33951852,-4.2957172,-6.181448,1.5228876,-5.764964,0.5033069,0.04865093486638992,4689.5593005548835,2242.0637610896797,2574.396041899163,0.45432964,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Paul Young_Every time go you away_Rock_Rock Baladas_1985.mp3
88.04235331864437,[92.28515625],0.105274126,-255.76854,166.47404,-6.0994844,45.85262,-13.265699,5.426089,1.2647543,-9.387562,4.3549995,-4.5827866,-5.9004993,-4.7785974,2.570115,-0.89879704,-3.4400694,-3.1567354,-9.760295,-3.8971155,-7.8690176,-9.542533,0.03342516176520692,3277.9740881985927,1653.4850574284335,2303.548407055071,0.36236095,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Extreme_More Than Words_Rock_Rock Baladas_1990.mp3
119.90441689944133,[123.046875],0.22088881,-154.61719,175.90675,-28.318933,64.69593,-8.783471,2.890273,1.616675,-11.625,-3.796679,-7.765544,-7.8375244,-6.931221,-4.654519,-3.9765,-3.6310034,-5.2905703,-1.0906558,-2.9191675,-3.8581984,-6.2240853,0.035635902897523226,4067.033261241129,1816.005194337751,2389.275468115485,0.35402963,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/F.R David_Words_Rock_Rock Baladas_1982.mp3
135.29340856964137,[147.65625],0.14517957,-120.63353,126.95483,-37.42271,49.812763,-7.1337996,31.009855,-16.562923,16.183279,-4.0618157,8.355818,-4.5040126,3.9196022,-3.0076878,-0.35490847,1.8726403,-2.1116197,3.650382,-6.536794,4.1796713,-6.2673798,0.07345428205213594,6876.519619571827,3110.629144062125,3349.348067065271,0.44361782,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Firehouse_When I Look Into Your Eyes_Rock_Rock Baladas_1992.mp3
93.8247515947007,[97.50884434],0.16556622,-124.003456,149.72865,-44.016403,42.90518,-26.161598,25.568544,-12.946194,9.168642,-1.5471642,-3.2390642,6.0759354,-5.411362,11.970139,-7.3775935,8.062677,-4.107678,1.1698828,1.0438356,-2.27506,3.9961236,0.07160044824562871,6057.257670582848,2783.864405043917,2995.2475432628657,0.37529892,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Gary Moore_Empty Rooms_Rock_Rock Baladas_1984.mp3
94.48225890936735,[126.04801829],0.032497127,-308.55453,141.18832,-40.525593,31.515533,-4.436491,27.645952,-3.5301628,10.730876,-0.9040296,9.136979,-0.5477116,4.1473207,0.8460165,-0.9560536,4.296402,-0.49203414,0.21288492,-3.4155414,3.3983052,-3.5014138,0.0547639642607168,5402.076757008566,2631.663836903737,2996.0792636167653,0.5278519,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Guns N' Roses_Don't Cry_Rock_Rock Baladas_1991.mp3
84.35924663928304,[87.59269068],0.14960267,-147.30215,154.55739,-35.82807,38.23464,-11.504939,12.171751,-10.946289,4.795819,-6.4791465,-1.4660957,-5.4000773,-3.2132733,-4.085644,-5.86446,-1.4786572,-1.9824228,2.5413864,-2.8805633,0.12891263,-5.508676,0.05835480551888302,4693.3078980136825,2357.731811953488,2675.178923771739,0.33846825,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Heart_Alone_Rock_Rock Baladas_1987.mp3
139.8737980769231,[147.65625],0.108252786,-173.55936,136.2507,-30.836992,48.071842,-7.25549,27.76933,-4.2375774,11.357561,3.2887285,7.725203,4.2612467,-0.21691422,2.9259758,-0.43035132,-2.2613394,-5.9787006,-3.116432,-3.4182909,1.735481,-5.2034082,0.06171406242235896,6009.912212896384,2796.0622306388573,3123.5364444299316,0.47503656,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Iron Maiden_Wasting love_Rock_Rock Baladas_1986.mp3
124.3773434775026,[126.04801829],0.12913826,-237.79182,188.01819,-10.518889,28.249836,13.109459,4.116339,5.4639406,-4.5900097,-2.2656083,-0.46625772,2.186117,-0.55663115,-2.8990078,-4.080817,-4.9074163,-7.0277596,-5.950837,-4.7372985,-6.6802826,-8.506137,0.02617557053093937,2161.8482269853007,1185.376682955382,1756.9942254610621,0.40535316,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Kansas_Dust in the Wind_Rock_Rock Baladas_1977.mp3
96.20888256665866,[101.33272059],0.04175226,-306.96884,176.81467,-30.839571,60.26696,-12.15117,14.564178,6.692876,-3.219535,2.2323902,-12.079435,6.3054733,-9.496402,0.8274815,-3.6828609,-4.170501,-1.2058501,-8.464651,4.4806747,-2.8037179,1.6663238,0.05290930709921334,4141.3102103423125,1995.8767680444769,2267.6572433261395,0.44000632,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Phil Collins_Another Day In Paradise_Rock_Rock Baladas_1989.mp3
79.92651835011367,[89.28571429],0.16937573,-162.08961,152.6345,-1.5490264,37.256756,-2.102983,23.627598,-11.21476,8.6268215,-5.352237,6.689154,-8.504063,8.660574,-5.1325817,0.25295153,-3.1104932,4.2034636,-3.24721,0.65531564,-1.9348729,-3.6070375,0.04434572175790606,5636.626933382048,2593.843996087625,3542.687837936692,0.41629344,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Richard Marx_Right Here Waiting_Rock_Rock Baladas_1989.mp3
160.2234523944621,[161.49902344],0.032716166,-280.45215,149.23793,-46.757797,59.623676,-22.884186,23.746634,-9.787277,14.43708,-0.29201993,-2.387731,8.162828,-0.6576519,8.063225,-1.0599347,7.592018,-3.141173,6.438849,-2.6000867,-0.6504359,1.1152221,0.07233495202782443,6020.02423653389,2854.6759619937793,3029.9954130133574,0.43246397,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Roxette_It Must Have Been Love_Rock_Rock Baladas_1987.mp3
107.08041958041959,[107.66601562],0.1707879,-118.243126,162.4903,-62.618572,45.428745,5.194031,14.92062,-10.558364,5.8343253,-5.0269074,-2.1063564,-2.8759398,0.39751646,-3.2185948,-3.6898978,-1.6322527,-5.532719,0.7429978,-4.983549,-1.9291546,-5.7094984,0.0719790255940562,4594.75631420771,2457.281268095676,2497.113881187242,0.38633248,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Scorpions_Send Me An Angel_Rock_Rock Baladas_1990.mp3
100.06555062525211,[107.66601562],0.08112769,-206.81146,141.19281,-35.93088,42.03961,-9.047651,16.714493,-25.27304,14.72032,-9.523778,0.037324253,-4.5253096,2.456361,-2.2081587,-1.7400523,-0.629374,-7.958717,1.2496198,-5.148599,6.292109,-5.3516235,0.07099535712304869,6100.379636653044,2919.559887506576,3269.75450920328,0.3931199,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Scorpions_Still Loving You_Rock_Rock Baladas_1984.mp3
73.83418692010838,[75.99954044],0.15253137,-147.10889,146.56027,-38.884155,50.193897,1.9869082,16.534689,-10.648889,7.0484986,-3.0157752,-1.1480421,0.15503578,1.2313489,-1.7478893,0.67866904,1.5986805,-6.1115637,-0.2477579,-4.7004557,-0.56829065,-4.254789,0.0702753963178394,4783.45004389099,2476.009218326518,2646.3293290921815,0.44123417,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Scorpions_Wind Of Change_Rock_Rock Baladas_1991.mp3
125.52017902010049,[135.99917763],0.060675483,-238.44684,129.09831,-33.456215,39.850803,-4.480795,29.64718,-15.921516,17.256762,-5.7888956,6.8919473,-3.600902,6.921345,2.8940704,2.6161864,3.4461553,0.04358427,4.9978957,-1.0060527,3.1541004,-8.044967,0.07231938948778664,6751.760528959995,3156.3532332177206,3524.891508075443,0.41408435,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Steelheart_She's Gone_Rock_Rock Baladas_1990.mp3
81.97093143290923,[85.22727273],0.2256748,-77.9711,134.32367,-44.314774,47.94201,-21.529259,37.076588,-14.957856,14.427933,-2.7863233,6.8037953,-2.4475994,3.4043982,3.6029387,-3.8155022,3.1010263,-3.8684442,2.7825005,-6.6312537,5.6782928,-7.084425,0.08210205910618928,7469.569551003668,3476.5162147416413,3556.4661622667036,0.4707463,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Tears For Fears_Sowing The Seeds Of Love_Rock_Rock Baladas_1989.mp3
78.58496198459888,[83.35433468],0.11079601,-206.02579,176.98006,-30.168722,47.282856,-0.89299935,6.970494,8.416603,-0.054260686,3.8792765,-1.0021272,-0.4435142,-0.69920284,0.43420637,-2.5150757,0.97199005,-2.3359559,-3.0957315,-2.7299187,-2.9905405,-3.3729188,0.03393634405916467,3753.681527353459,1747.4379317460566,2302.4358900864777,0.46014094,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/The Cars_Drive _Rock_Rock Baladas_1984.mp3
91.81131090141997,[96.98275862],0.07080578,-208.82803,142.6137,-35.258625,52.91191,-9.420449,29.382483,-7.717411,6.8309374,0.009902537,0.39412966,0.84018433,-0.3350773,4.575957,-4.4985056,3.2834048,-1.3508828,1.795051,-3.1953886,3.2338703,-4.0046997,0.0646969738662809,6294.1377504088305,2957.463647956129,3308.1356163290384,0.45958412,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Toto_I Won't Hold You Back_Rock_Rock Baladas_1982.mp3
59.44213041271989,[69.83741554],0.13213652,-201.06284,185.07031,-34.483166,32.429214,3.3173742,-3.9733932,10.0073805,-8.537749,9.225222,-2.2336662,-5.0603213,8.299438,-4.87261,-1.7765535,-1.4415408,-6.483174,-3.1423512,-6.8925157,-4.1837096,-8.18374,0.04560376618201926,2993.1197169569673,1545.1244431016437,1657.1208062657095,0.37893626,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Sheriff_When I'm with you_Rock_Rock Baladas_1982.mp3
60.86660364768682,[67.11647727],0.09553423,-266.2936,137.1918,-14.201547,28.575857,7.605243,12.189573,-11.710016,4.3015714,0.7488481,-9.062907,0.560608,3.1006658,-5.185535,-4.82356,-2.4057674,-3.4087644,-0.03020017,0.7407509,1.5438712,-2.4914718,0.045489816114170724,4180.678000390542,2117.252755676812,2665.9622058827526,0.30963096,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Whitney Houston_I Will Always Love You_Rock_Rock Baladas_1992.mp3
155.46248382611304,[170.45454545],0.056829385,-273.4269,154.08441,-27.30321,44.36437,-4.117559,23.40753,-4.4436502,7.321044,0.480482,1.7027102,-0.74204296,-3.6578104,4.388859,-7.148737,1.8864892,-2.7275531,2.989248,-3.0746822,-2.182708,-4.40753,0.04324428013392857,4858.398008241758,2268.3374014583774,2799.344539173081,0.44843537,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Williams Brothers_Can't Cry Hard Enough_Rock_Rock Baladas_1992.mp3
90.05302375801872,[95.33898305],0.1028934,-226.78741,172.77203,-11.983889,43.703377,-17.641775,6.4487085,-1.5761377,-1.3670183,15.994715,-11.035766,9.837879,-4.719377,0.34090194,8.837583,-3.3694293,5.8773556,-6.9343324,-0.7758068,-1.2906448,-1.7669863,0.0375130015441317,4502.035072995317,1989.3340870473908,2570.248891570823,0.43202022,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock Baladas/Eric Clapton_Wonderful tonight_Rock_Rock Baladas_1977.mp3
125.42566715924895,[132.51201923],0.29236835,-114.30213,147.97118,-38.115334,50.29908,-1.8969392,37.3455,-6.947571,7.5235596,-1.916087,0.9438076,0.923269,-0.8089719,3.131718,-5.6103387,-0.4287714,-5.791645,-5.4380064,-3.4244316,-0.27359965,-7.620278,0.056045221342396215,5205.065273706409,2443.2769479692943,2750.971409330995,0.41098234,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Albertucho y Kutxi Romero_Mi estrella_Rock_Rock en Español_2004.mp3
76.76093981936036,[86.1328125],0.2068062,-112.23041,152.71422,-28.06433,55.892986,-4.637412,15.815769,-11.922301,9.3608055,-5.1225753,1.3944498,4.066394,1.7143406,2.2239172,4.9188566,2.4250398,-4.1943417,0.2619448,0.062099285,-0.7577941,-5.5016613,0.0489170636947195,5521.940365305555,2478.5500367828386,3047.666255987612,0.46495655,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Los Suaves_Dolores se llamaba Lola_Rock_Rock en Español_1989.mp3
88.85022487593052,[95.703125],0.24185628,-86.57141,160.19174,-54.574184,56.978287,-13.507083,16.34736,-8.448241,5.528895,1.2871965,0.9096101,10.554427,-9.616013,8.225106,-4.303203,1.3275217,-2.423548,-0.099072315,-2.1045988,-6.6511836,-2.136659,0.06512432061203993,5301.494454472699,2577.359392606386,2702.828837667972,0.43241513,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/El Último Ke Zierre_Tus Bragas_Rock_Rock en Español_2003.mp3
150.63724465416317,[161.49902344],0.098745,-174.23317,148.68143,-50.347363,31.473433,0.20895311,22.198935,-21.047651,10.747724,-7.675587,8.69613,-2.757411,1.3971897,-1.3792969,-0.7343399,4.490784,-2.5576565,0.7178704,-7.095165,2.8659544,-5.6522894,0.06812356049916383,5319.09857734389,2675.4407149672156,2845.7305967712405,0.42886436,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Eskorbuto_Historia Triste_Rock_Rock en Español_1986.mp3
96.93728018757328,[107.66601562],0.20852128,-119.68158,165.88017,-97.26335,67.442314,9.754041,15.231377,16.987383,-15.1675005,31.552792,-6.494885,1.5517118,8.450779,-8.591178,17.25909,-8.1654415,-5.145344,1.3187569,-6.592702,6.1661396,-12.244214,0.07623322765175104,5129.436480007693,2644.612421885839,2296.64585817613,0.52919155,"/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Eskorbuto_Mucha policía, poca diversión_Rock_Rock en Español_1983.mp3"
103.55091426337734,[112.34714674],0.21674532,-132.28464,144.50778,-20.217073,50.154167,-5.3517556,25.259808,-11.180049,9.460787,-7.27749,0.7470349,-5.5114684,-2.2730925,-2.9655988,-6.1745086,-0.6127784,-7.2318263,-0.25787973,-7.0175657,-0.7256542,-6.589797,0.04607721445151141,5513.214088000786,2451.947265197489,3104.2266873833373,0.41117293,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Héroes del Silencio_La chispa adecuada_Rock_Rock en Español_2003.mp3
128.5964230171073,[132.51201923],0.17705385,-105.31145,134.6196,-42.393444,58.040333,-15.674224,28.332804,-9.929729,18.637539,-3.351274,4.68356,0.16562666,6.0993347,-1.1247562,-0.96457976,3.4678845,-3.6651292,2.4237475,-6.8253884,3.1993442,-4.581389,0.07370273765267846,6558.369446999132,3083.6228074876285,3246.7343039660345,0.45016155,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Mago de Oz_La Costa Del Silencio_Rock_Rock en Español_2003.mp3
141.45430538966855,[147.65625],0.17994983,-152.37662,157.37645,-31.930523,41.724022,5.630464,17.656078,-0.5263997,9.421249,-4.016836,1.691635,0.047570646,1.8492434,3.2577279,0.9058906,3.1019573,-3.222441,-1.8226453,-2.3047652,0.5570987,-4.36967,0.04836040040277432,4533.601336036639,2214.246622114098,2613.460820878679,0.482467,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Lobo_Hombre en París_Rock_Rock en Español_1984.mp3
96.26338810537521,[97.50884434],0.30898458,-78.09999,181.09634,-41.641582,51.162586,-18.901442,23.02224,-1.7242312,-1.5261247,16.287592,-11.0748825,14.431439,-1.1686946,11.635092,4.775501,-2.7663064,4.2852144,-8.14839,5.1347094,-4.3110814,0.78015846,0.043907612484201074,4519.15077433797,2060.870976791939,2543.320379103706,0.5010489,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Loquillo_La mataré_Rock_Rock en Español_1987.mp3
152.02912418467517,[151.99908088],0.09262695,-169.9483,157.4006,-59.70975,38.584198,-11.67514,19.558065,-17.042988,0.37760365,1.178541,0.42958108,1.7228279,-2.9512978,4.3874116,-4.8344054,2.0880075,-1.8297921,0.29717663,-3.7201674,-0.09214015,-4.4017844,0.07200211043272557,4944.379380489364,2525.1723704367437,2611.0741272071305,0.47829273,/Users/nosolomusica/Desktop/Analisis_de_Datos/Semana8/FINAL_PROYECT/Canciones/Rock en Español/Los Enemigos_John Wayne_Rock_Rock en Español_1988.mp3
